id,name,care_level_ko,care_level,sido,sigungu,address,phone,homepage,has_homepage,hours_24h,weekday_hours,weekend_hours,departments,place_search_url,daum_map_url
nat_0a8d319ae5b1,24시 더클래스 동물메디컬센터,2차 의료센터,secondary,경기도,성남시,"경기도 성남시 분당구 성남대로 275 (정자동, 삼성아데나팰리스아파트)",0507-1448-7975,http://pf.kakao.com/_xlxfxcUxj,N,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EB%8D%94%ED%81%B4%EB%9E%98%EC%8A%A4+%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EC%84%B1%EB%82%A8%EC%8B%9C,https://map.kakao.com/?q=24%EC%8B%9C+%EB%8D%94%ED%81%B4%EB%9E%98%EC%8A%A4+%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_a801ec8a397e,24시 동탄 이음동물의료센터,2차 의료센터,secondary,경기도,화성시,경기도 화성시 동탄대로6길 15 (산척동),0507-1362-3513,http://www.eumamc.com/,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EB%8F%99%ED%83%84+%EC%9D%B4%EC%9D%8C%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%ED%99%94%EC%84%B1%EC%8B%9C,https://map.kakao.com/?q=24%EC%8B%9C+%EB%8F%99%ED%83%84+%EC%9D%B4%EC%9D%8C%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_006b0d582965,24시 동탄시티 동물의료센터,2차 의료센터,secondary,경기도,화성시,경기도 화성시 동탄지성로 126 (반송동),0507-1362-7533,https://www.dtctamc.com,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EB%8F%99%ED%83%84%EC%8B%9C%ED%8B%B0+%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%ED%99%94%EC%84%B1%EC%8B%9C,https://map.kakao.com/?q=24%EC%8B%9C+%EB%8F%99%ED%83%84%EC%8B%9C%ED%8B%B0+%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_194ab185b8f7,24시 로운동물의료센터,2차 의료센터,secondary,경상남도,통영시,"경상남도 통영시 원문로 52 (북신동, 광우화목맨션)",0507-1370-7594,https://blog.naver.com/rounamc1,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EB%A1%9C%EC%9A%B4%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%ED%86%B5%EC%98%81%EC%8B%9C,https://map.kakao.com/?q=24%EC%8B%9C+%EB%A1%9C%EC%9A%B4%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84
nat_ac8430d439c4,24시 루시드동물메디컬센터,2차 의료센터,secondary,서울특별시,강북구,서울특별시 강북구 월계로 3 (미아동),02-941-7900,https://blog.naver.com/lucidamc,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EB%A3%A8%EC%8B%9C%EB%93%9C%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EA%B0%95%EB%B6%81%EA%B5%AC,https://map.kakao.com/?q=24%EC%8B%9C+%EB%A3%A8%EC%8B%9C%EB%93%9C%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_41f40906e749,24시 리본동물의료센터,2차 의료센터,secondary,부산광역시,동래구,부산광역시 동래구 충렬대로 194 (명륜동),051-711-0006,http://rebornamc.com,Y,yes,,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EB%A6%AC%EB%B3%B8%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EB%8F%99%EB%9E%98%EA%B5%AC,https://map.kakao.com/?q=24%EC%8B%9C+%EB%A6%AC%EB%B3%B8%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C
nat_1ccb27a6be34,24시 마곡M동물의료센터,2차 의료센터,secondary,부산광역시,동래구,"부산광역시 동래구 쇠미로 153 (온천동, 동래 삼정그린코아 포레스트)",02-2662-7515,https://blog.naver.com/mgmamc21,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EB%A7%88%EA%B3%A1M%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EB%8F%99%EB%9E%98%EA%B5%AC,https://map.kakao.com/?q=24%EC%8B%9C+%EB%A7%88%EA%B3%A1M%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C
nat_9c5fb7d3c48b,24시 모두의동물병원,1차 진료,primary,경기도,광명시,경기도 광명시 하안로 289 (하안동),02-6951-2475,https://blog.naver.com/moduamc,Y,yes,00:00–24:00,,응급|일반진료|내과|외과(일반)|예방접종,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EB%AA%A8%EB%91%90%EC%9D%98%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B4%91%EB%AA%85%EC%8B%9C,https://map.kakao.com/?q=24%EC%8B%9C+%EB%AA%A8%EB%91%90%EC%9D%98%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_66151d244771,24시 범어동물의료센터,2차 의료센터,secondary,대구광역시,수성구,대구광역시 수성구 달구벌대로 2354-1 (수성동3가),053-716-7585,http://www.thebeamc.com/,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EB%B2%94%EC%96%B4%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EC%88%98%EC%84%B1%EA%B5%AC,https://map.kakao.com/?q=24%EC%8B%9C+%EB%B2%94%EC%96%B4%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EB%8C%80%EA%B5%AC%EA%B4%91%EC%97%AD%EC%8B%9C
nat_30fd77c5d993,24시 분당 리더스 동물의료원,2차 의료센터,secondary,경기도,성남시,경기도 성남시 분당구 성남대로 45 (구미동),0507-1346-8276,http://leadersamc.co.kr,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EB%B6%84%EB%8B%B9+%EB%A6%AC%EB%8D%94%EC%8A%A4+%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%9B%90+%EC%84%B1%EB%82%A8%EC%8B%9C,https://map.kakao.com/?q=24%EC%8B%9C+%EB%B6%84%EB%8B%B9+%EB%A6%AC%EB%8D%94%EC%8A%A4+%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_0477feaca51e,24시 서울YES동물병원,1차 진료,primary,경기도,용인시,경기도 용인시 수지구 현암로 81 (죽전동),031-272-1313,https://www.seoulyes24.com,Y,yes,00:00–24:00,,응급|일반진료|내과|외과(일반)|예방접종,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EC%84%9C%EC%9A%B8YES%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9A%A9%EC%9D%B8%EC%8B%9C,https://map.kakao.com/?q=24%EC%8B%9C+%EC%84%9C%EC%9A%B8YES%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_746ded5024a5,24시 성심 동물 메디컬 센터,2차 의료센터,secondary,대전광역시,유성구,대전광역시 유성구 계룡로 131 (봉명동),0507-1326-7566,http://sungsimamc.com/,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EC%84%B1%EC%8B%AC+%EB%8F%99%EB%AC%BC+%EB%A9%94%EB%94%94%EC%BB%AC+%EC%84%BC%ED%84%B0+%EC%9C%A0%EC%84%B1%EA%B5%AC,https://map.kakao.com/?q=24%EC%8B%9C+%EC%84%B1%EC%8B%AC+%EB%8F%99%EB%AC%BC+%EB%A9%94%EB%94%94%EC%BB%AC+%EC%84%BC%ED%84%B0+%EB%8C%80%EC%A0%84%EA%B4%91%EC%97%AD%EC%8B%9C
nat_20dc2bd9ff6a,24시 센텀동물메디컬센터 연산점,2차 의료센터,secondary,부산광역시,금정구,"부산광역시 금정구 금강로 184 (장전동, 온천 아이브)",051-711-8253,https://neuroamc.com,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EC%84%BC%ED%85%80%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EC%97%B0%EC%82%B0%EC%A0%90+%EA%B8%88%EC%A0%95%EA%B5%AC,https://map.kakao.com/?q=24%EC%8B%9C+%EC%84%BC%ED%85%80%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EC%97%B0%EC%82%B0%EC%A0%90+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C
nat_52099c84b892,24시 센트럴동물의료센터,2차 의료센터,secondary,경기도,시흥시,경기도 시흥시 정왕대로 174 (정왕동),031-432-2475,https://www.centralamc24.com,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EC%84%BC%ED%8A%B8%EB%9F%B4%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EC%8B%9C%ED%9D%A5%EC%8B%9C,https://map.kakao.com/?q=24%EC%8B%9C+%EC%84%BC%ED%8A%B8%EB%9F%B4%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_7fe1f8827b2e,24시 수 동물병원,1차 진료,primary,서울특별시,영등포구,서울특별시 영등포구 영등포로 85-1 (양평동1가),02-2676-7582,https://youtube.com/@sooamc,N,yes,00:00–24:00,,응급|일반진료|내과|외과(일반)|예방접종,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EC%88%98+%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC,https://map.kakao.com/?q=24%EC%8B%9C+%EC%88%98+%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_f8faa3cc9cd3,24시 숨동물병원,1차 진료,primary,경기도,수원시,경기도 수원시 권선구 권선로 715 (권선동),031-548-2475,http://24soom.co.kr/,Y,yes,00:00–24:00,,응급|일반진료|내과|외과(일반)|예방접종,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EC%88%A8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%88%98%EC%9B%90%EC%8B%9C,https://map.kakao.com/?q=24%EC%8B%9C+%EC%88%A8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_c4e823863088,24시 스마트 동물메디컬센터,2차 의료센터,secondary,서울특별시,은평구,서울특별시 은평구 은평로 93 (응암동),02-387-7582,https://blog.naver.com/eosksh,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EC%8A%A4%EB%A7%88%ED%8A%B8+%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EC%9D%80%ED%8F%89%EA%B5%AC,https://map.kakao.com/?q=24%EC%8B%9C+%EC%8A%A4%EB%A7%88%ED%8A%B8+%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_55a956b4f064,24시 스마트 동물의료센터,2차 의료센터,secondary,경기도,시흥시,경기도 시흥시 배곧3로 86 (배곧동),031-432-1224,http://www.24smartamc.com,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EC%8A%A4%EB%A7%88%ED%8A%B8+%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EC%8B%9C%ED%9D%A5%EC%8B%9C,https://map.kakao.com/?q=24%EC%8B%9C+%EC%8A%A4%EB%A7%88%ED%8A%B8+%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_737d40a65dab,24시 시유동물메디컬센터,2차 의료센터,secondary,서울특별시,용산구,서울특별시 용산구 이촌로64길 24 (이촌동),0507-1439-0179,https://blog.naver.com/seeu_amc,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EC%8B%9C%EC%9C%A0%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EC%9A%A9%EC%82%B0%EA%B5%AC,https://map.kakao.com/?q=24%EC%8B%9C+%EC%8B%9C%EC%9C%A0%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_592c2ae0a0f4,24시 신도림S동물의료센터,2차 의료센터,secondary,서울특별시,구로구,"서울특별시 구로구 경인로 619-3 (신도림동, 신도림3차푸르지오아파트)",02-6949-3575,https://blog.naver.com/ssah24,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EC%8B%A0%EB%8F%84%EB%A6%BCS%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EA%B5%AC%EB%A1%9C%EA%B5%AC,https://map.kakao.com/?q=24%EC%8B%9C+%EC%8B%A0%EB%8F%84%EB%A6%BCS%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_f9909e31dcf2,24시 아이 동물메디컬센터,2차 의료센터,secondary,경기도,부천시,경기도 부천시 오정구 소사로 779 (원종동),0507-1423-5262,https://blog.naver.com/bbamc5262,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EC%95%84%EC%9D%B4+%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EB%B6%80%EC%B2%9C%EC%8B%9C,https://map.kakao.com/?q=24%EC%8B%9C+%EC%95%84%EC%9D%B4+%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_1a5a7d731b8d,24시 양주 힐 동물의료센터,2차 의료센터,secondary,경기도,양주시,경기도 양주시 옥정동로7길 30 (옥정동),0507-1365-8306,https://blog.naver.com/24healamc,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EC%96%91%EC%A3%BC+%ED%9E%90+%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EC%96%91%EC%A3%BC%EC%8B%9C,https://map.kakao.com/?q=24%EC%8B%9C+%EC%96%91%EC%A3%BC+%ED%9E%90+%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_687675549d45,24시 연산동물의료센터,2차 의료센터,secondary,강원,태백시,강원 태백시 황지로 9 2주공후문,051-791-0175,https://blog.naver.com/ysamc24,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EC%97%B0%EC%82%B0%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%ED%83%9C%EB%B0%B1%EC%8B%9C,https://map.kakao.com/?q=24%EC%8B%9C+%EC%97%B0%EC%82%B0%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EA%B0%95%EC%9B%90
nat_a7f6cd2958b7,24시 예담동물의료센터,2차 의료센터,secondary,서울특별시,은평구,서울특별시 은평구 연서로 122-2 (역촌동),0507-1354-7519,https://blog.naver.com/24yedamamc,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EC%98%88%EB%8B%B4%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EC%9D%80%ED%8F%89%EA%B5%AC,https://map.kakao.com/?q=24%EC%8B%9C+%EC%98%88%EB%8B%B4%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_dcf7d29148b3,24시송도오케이동물의료센터,2차 의료센터,secondary,인천광역시,연수구,"인천광역시 연수구 랜드마크로 68 (송도동, 랜드마크시티센트럴더샵)",0507-1489-7975,https://blog.naver.com/okay24amc,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C%EC%86%A1%EB%8F%84%EC%98%A4%EC%BC%80%EC%9D%B4%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EC%97%B0%EC%88%98%EA%B5%AC,https://map.kakao.com/?q=24%EC%8B%9C%EC%86%A1%EB%8F%84%EC%98%A4%EC%BC%80%EC%9D%B4%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C
nat_2408930c3625,24시 우리동물메디컬센터,2차 의료센터,secondary,서울특별시,금천구,서울특별시 금천구 남부순환로 1386 (독산동),02-853-7582,https://blog.naver.com/wramc,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EA%B8%88%EC%B2%9C%EA%B5%AC,https://map.kakao.com/?q=24%EC%8B%9C+%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
