id,name,care_level_ko,care_level,sido,sigungu,address,phone,homepage,has_homepage,hours_24h,weekday_hours,weekend_hours,departments,place_search_url,daum_map_url
nat_4e45bb755efd,25시종합동물병원,1차 진료,primary,대구광역시,달서구,대구광역시 달서구 월배로 330-1 (송현동),053-651-1101,,N,no,,토 09:00–18:00 · 일 휴무,일반진료|내과|외과(일반)|예방접종,https://search.naver.com/search.naver?query=25%EC%8B%9C%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EB%8C%80%EA%B5%AC%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=25%EC%8B%9C%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%8C%80%EA%B5%AC%EA%B4%91%EC%97%AD%EC%8B%9C
nat_66d014a6b5fd,25시종합동물병원,1차 진료,primary,경기도,오산시,경기도 오산시 성호대로 97 (오산동),031-378-1114,https://blog.naver.com/dvmroh,Y,no,09:00–19:00,토 09:00–14:00 · 일 휴무,일반진료|내과|외과(일반)|예방접종,https://search.naver.com/search.naver?query=25%EC%8B%9C%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%98%A4%EC%82%B0%EC%8B%9C,https://map.kakao.com/?q=25%EC%8B%9C%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_17ca2a62fb5a,가나종합동물병원,1차 진료,primary,대구광역시,달성군,대구광역시 달성군 화원읍 비슬로539길 17 (삼우청솔타운),053-813-7583,,N,no,10:00–19:00,토 10:00–17:00 · 일 휴무,일반진료|내과|외과(일반)|예방접종,https://search.naver.com/search.naver?query=%EA%B0%80%EB%82%98%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%8B%AC%EC%84%B1%EA%B5%B0,https://map.kakao.com/?q=%EA%B0%80%EB%82%98%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%8C%80%EA%B5%AC%EA%B4%91%EC%97%AD%EC%8B%9C
nat_13ee10f5d5a0,가나종합동물병원,1차 진료,primary,서울특별시,양천구,서울특별시 양천구 목동서로 77 (목동),02-2645-7588,,N,no,09:00–20:00,토 09:00–20:00 · 일 휴무,일반진료|내과|외과(일반)|예방접종,https://search.naver.com/search.naver?query=%EA%B0%80%EB%82%98%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%EA%B0%80%EB%82%98%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_58418d99097d,가나종합동물병원,1차 진료,primary,경기도,고양시,"경기도 고양시 덕양구 동산1로 50 (동산동, 동산마을 화성파크드림 PATIO)",054-246-3801,,N,no,09:30–18:30,토 09:30–13:30 · 일 휴무,일반진료|내과|외과(일반)|예방접종,https://search.naver.com/search.naver?query=%EA%B0%80%EB%82%98%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B3%A0%EC%96%91%EC%8B%9C,https://map.kakao.com/?q=%EA%B0%80%EB%82%98%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_29aa7963b93a,가정종합동물병원,1차 진료,primary,인천광역시,서구,인천광역시 서구 가정로 346-2 (가정동),032-575-0833,http://instagram.com/gajeong_ah,N,no,10:00–18:30,토 10:00–18:00 · 일 휴무,일반진료|내과|외과(일반)|예방접종,https://search.naver.com/search.naver?query=%EA%B0%80%EC%A0%95%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EA%B5%AC,https://map.kakao.com/?q=%EA%B0%80%EC%A0%95%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C
nat_7939ad7d5e8a,강남종합동물병원,1차 진료,primary,경기도,용인시,경기도 용인시 기흥구 신갈로 85-1 (신갈동),031-283-0775,https://blog.naver.com/lhn092000,Y,no,09:30–18:00,,일반진료|내과|외과(일반)|예방접종|고양이진료|외과,https://search.naver.com/search.naver?query=%EA%B0%95%EB%82%A8%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9A%A9%EC%9D%B8%EC%8B%9C,https://map.kakao.com/?q=%EA%B0%95%EB%82%A8%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_e9d1fcf72f34,강남종합동물병원,1차 진료,primary,강원특별자치도,춘천시,강원특별자치도 춘천시 우석로101번길 37 (석사동),033-263-0513,https://blog.naver.com/gangnamamc,Y,no,,,일반진료|내과|외과(일반)|예방접종|고양이진료|응급|고양이특화|고양이,https://search.naver.com/search.naver?query=%EA%B0%95%EB%82%A8%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EA%B0%95%EC%9B%90%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84,https://map.kakao.com/?q=%EA%B0%95%EB%82%A8%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B0%95%EC%9B%90%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84
nat_04ca4325fac0,거산종합동물병원,1차 진료,primary,충청남도,당진시,충청남도 당진시 신평면 거산3거리길 4-1,041-363-2550,,N,no,09:00–19:00,토 09:00–15:00 · 일 휴무,일반진료|내과|외과(일반)|예방접종,https://search.naver.com/search.naver?query=%EA%B1%B0%EC%82%B0%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EC%B6%A9%EC%B2%AD%EB%82%A8%EB%8F%84,https://map.kakao.com/?q=%EA%B1%B0%EC%82%B0%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%B6%A9%EC%B2%AD%EB%82%A8%EB%8F%84
nat_3f6e0e61dc3a,검단종합동물병원,1차 진료,primary,인천광역시,검단구,인천광역시 검단구 완정로7번길 1 (마전동),032-563-8579,https://blog.naver.com/ironleaf94,Y,no,,,일반진료|내과|외과(일반)|예방접종,https://search.naver.com/search.naver?query=%EA%B2%80%EB%8B%A8%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EA%B2%80%EB%8B%A8%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%B6%A9%EC%B2%AD%EB%82%A8%EB%8F%84
nat_3d559a01212e,경북종합동물병원,1차 진료,primary,경상북도,상주시,경상북도 상주시 함창읍 함창시장1길 63-7,054-541-0304,,N,unknown,,,일반진료|내과|외과(일반)|예방접종,https://search.naver.com/search.naver?query=%EA%B2%BD%EB%B6%81%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EC%83%81%EC%A3%BC,https://map.kakao.com/?q=%EA%B2%BD%EB%B6%81%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84
nat_4bc9b9d83a5c,계양종합동물병원,1차 진료,primary,인천광역시,계양구,인천광역시 계양구 안남로 499 (효성동),032-551-8275,,N,unknown,,,일반진료|내과|외과(일반)|예방접종|피부과|종양|피부|접종,https://search.naver.com/search.naver?query=%EA%B3%84%EC%96%91%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EA%B3%84%EC%96%91%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C
nat_2ba31a5ab4aa,고덕24시동물병원,1차 진료,primary,서울특별시,강동구,서울특별시 강동구 동남로 877 (명일동),0507-1463-8278,https://www.instagram.com/koduk24_ah/,N,yes,00:00–24:00,,응급|일반진료|내과|외과(일반)|예방접종,https://search.naver.com/search.naver?query=%EA%B3%A0%EB%8D%9524%EC%8B%9C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B0%95%EB%8F%99%EA%B5%AC,https://map.kakao.com/?q=%EA%B3%A0%EB%8D%9524%EC%8B%9C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_e3c4077f951e,고려종합동물병원,1차 진료,primary,서울특별시,강서구,서울특별시 강서구 양천로57길 10-20 (가양동),0507-1436-8206,https://blog.naver.com/koreavet1,Y,no,09:30–19:00,토 09:30–19:00 · 일 휴무,일반진료|내과|외과(일반)|예방접종,https://search.naver.com/search.naver?query=%EA%B3%A0%EB%A0%A4%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B0%95%EC%84%9C%EA%B5%AC,https://map.kakao.com/?q=%EA%B3%A0%EB%A0%A4%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_5f0b185a670e,고흥종합동물병원,1차 진료,primary,전라남도,고흥군,전라남도 고흥군 고흥읍 고흥로 1663,061-832-7582,,N,no,,토 09:30–13:00 · 일 휴무,일반진료|내과|외과(일반)|예방접종,https://search.naver.com/search.naver?query=%EA%B3%A0%ED%9D%A5%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84,https://map.kakao.com/?q=%EA%B3%A0%ED%9D%A5%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84
nat_d52192d99475,관저종합동물병원,1차 진료,primary,경상남도,거제시,경상남도 거제시 동부면 거제중앙로 475-3,042-546-7575,https://blog.naver.com/kwanjeo,Y,no,10:00–19:00,토 10:00–14:00 · 일 휴무,일반진료|내과|외과(일반)|예방접종,https://search.naver.com/search.naver?query=%EA%B4%80%EC%A0%80%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B1%B0%EC%A0%9C%EC%8B%9C,https://map.kakao.com/?q=%EA%B4%80%EC%A0%80%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84
nat_6c592321ea10,광주종합동물병원,1차 진료,primary,경기도,광주시,경기도 광주시 양벌로 212 (양벌동),031-763-8825,,N,no,09:00–20:00,토 09:00–13:00 · 일 휴무,일반진료|내과|외과(일반)|예방접종,https://search.naver.com/search.naver?query=%EA%B4%91%EC%A3%BC%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EA%B4%91%EC%A3%BC%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_cfaf85b0f671,구로종합동물병원,1차 진료,primary,서울특별시,구로구,"서울특별시 구로구 경인로 638 (신도림동, 신도림에스케이뷰)",02-2631-0085,http://www.guroah.com/,Y,no,,토 10:00–16:00 · 일 휴무,일반진료|내과|외과(일반)|예방접종,https://search.naver.com/search.naver?query=%EA%B5%AC%EB%A1%9C%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B5%AC%EB%A1%9C%EA%B5%AC,https://map.kakao.com/?q=%EA%B5%AC%EB%A1%9C%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_8ce2005b398b,굴화종합동물병원,1차 진료,primary,울산광역시,울주군,울산광역시 울주군 범서읍 울밀로 2826,052-224-7582,http://blog.naver.com/gulhwa_ah,Y,no,,일 휴무,일반진료|내과|외과(일반)|예방접종,https://search.naver.com/search.naver?query=%EA%B5%B4%ED%99%94%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9A%B8%EC%A3%BC%EA%B5%B0,https://map.kakao.com/?q=%EA%B5%B4%ED%99%94%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9A%B8%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C
nat_fb0c0ef04220,그린종합동물병원,1차 진료,primary,경상북도,상주시,경상북도 상주시 왕산로 92 (남성동),,,N,unknown,,,일반진료|내과|외과(일반)|예방접종,https://search.naver.com/search.naver?query=%EA%B7%B8%EB%A6%B0%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84,https://map.kakao.com/?q=%EA%B7%B8%EB%A6%B0%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84
nat_f28378977916,그린종합동물병원,1차 진료,primary,강원특별자치도,원주시,강원특별자치도 원주시 행구로 44-7 (개운동),033-762-9882,,N,no,09:00–19:00,토 09:00–15:00 · 일 휴무,일반진료|내과|외과(일반)|예방접종,https://search.naver.com/search.naver?query=%EA%B7%B8%EB%A6%B0%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EA%B0%95%EC%9B%90%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84,https://map.kakao.com/?q=%EA%B7%B8%EB%A6%B0%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B0%95%EC%9B%90%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84
nat_c677326ff070,금강종합동물병원,1차 진료,primary,서울특별시,구로구,서울특별시 구로구 경인로 196 (오류동),02-2686-8008,,N,no,09:30–19:30,토 09:30–17:00 · 일 휴무,일반진료|내과|외과(일반)|예방접종,https://search.naver.com/search.naver?query=%EA%B8%88%EA%B0%95%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%EA%B8%88%EA%B0%95%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_ca24305f8e82,금광종합동물병원,1차 진료,primary,경기도,성남시,경기도 성남시 수정구 산성대로 431 (단대동),031-731-5511,,N,no,09:30–20:00,09:30–18:00,일반진료|내과|외과(일반)|예방접종|외과,https://search.naver.com/search.naver?query=%EA%B8%88%EA%B4%91%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EA%B8%88%EA%B4%91%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_86f5f1c30d5e,금란종합동물병원,1차 진료,primary,서울특별시,중랑구,서울특별시 중랑구 용마산로 532 (망우동),02-492-7582,https://blog.naver.com/vca55,Y,no,10:00–20:00,토 10:00–19:00 · 일 10:30–18:30,일반진료|내과|외과(일반)|예방접종,https://search.naver.com/search.naver?query=%EA%B8%88%EB%9E%80%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A4%91%EB%9E%91%EA%B5%AC,https://map.kakao.com/?q=%EA%B8%88%EB%9E%80%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_822505ead003,금천종합동물병원,1차 진료,primary,서울특별시,금천구,서울특별시 금천구 독산로54길 188 (독산동),0507-1406-8085,,N,no,10:00–19:30,토 10:00–18:30 · 일 휴무,일반진료|내과|외과(일반)|예방접종,https://search.naver.com/search.naver?query=%EA%B8%88%EC%B2%9C%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%EA%B8%88%EC%B2%9C%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_f1f96ce5adc0,금촌종합동물병원,1차 진료,primary,경기도,파주시,경기도 파주시 아동로 11-1 (금촌동),031-941-7777,https://blog.naver.com/gcah,Y,unknown,,,일반진료|내과|외과(일반)|예방접종|영상|응급|심장|피부,https://search.naver.com/search.naver?query=%EA%B8%88%EC%B4%8C%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EA%B8%88%EC%B4%8C%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_68475df9c451,길종합동물병원,1차 진료,primary,서울특별시,강동구,서울특별시 강동구 천호대로 1199 (길동),02-484-0075,,N,no,10:00–19:00,토 10:00–16:00 · 일 휴무,일반진료|내과|외과(일반)|예방접종,https://search.naver.com/search.naver?query=%EA%B8%B8%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%EA%B8%B8%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_1126b35784aa,김태화종합동물병원,1차 진료,primary,서울특별시,강동구,서울특별시 강동구 천호대로 1186 (둔촌동),02-486-4252,,N,no,,,일반진료|내과|외과(일반)|예방접종|고양이진료|심장|피부과|외과,https://search.naver.com/search.naver?query=%EA%B9%80%ED%83%9C%ED%99%94%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%EA%B9%80%ED%83%9C%ED%99%94%EC%A2%85%ED%95%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
