id,name,care_level_ko,care_level,sido,sigungu,address,phone,homepage,has_homepage,hours_24h,weekday_hours,weekend_hours,departments,place_search_url,daum_map_url
nat_a1d15ed90bbe,하나로양한방동물병원,재활 특화,rehab_specialty,경기도,김포시,경기도 김포시 초당로16번길 75 (장기동),0507-1483-8039,http://pf.kakao.com/_nxhCxcxb,N,no,10:00–19:00,토 10:00–18:00 · 일 휴무,재활|한방,https://search.naver.com/search.naver?query=%ED%95%98%EB%82%98%EB%A1%9C%EC%96%91%ED%95%9C%EB%B0%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B9%80%ED%8F%AC%EC%8B%9C,https://map.kakao.com/?q=%ED%95%98%EB%82%98%EB%A1%9C%EC%96%91%ED%95%9C%EB%B0%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_914bce1fed03,한양한방동물병원,재활 특화,rehab_specialty,인천광역시,중구,인천광역시 중구 우현로90번길 27 (용동),032-761-6560,,N,no,10:00–17:00,토 10:00–16:00 · 일 휴무,재활|한방|침,https://search.naver.com/search.naver?query=%ED%95%9C%EC%96%91%ED%95%9C%EB%B0%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%ED%95%9C%EC%96%91%ED%95%9C%EB%B0%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C
nat_1c81aa133fa6,양한방전문 힘찬동물병원,재활 특화,rehab_specialty,부산광역시,부산진구,부산광역시 부산진구 대학로 1 (가야동),051-894-8275,https://blog.naver.com/himchanvet,Y,no,10:00–19:00,토 09:30–15:00 · 일 휴무,재활|한방,https://search.naver.com/search.naver?query=%EC%96%91%ED%95%9C%EB%B0%A9%EC%A0%84%EB%AC%B8+%ED%9E%98%EC%B0%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0%EC%A7%84%EA%B5%AC,https://map.kakao.com/?q=%EC%96%91%ED%95%9C%EB%B0%A9%EC%A0%84%EB%AC%B8+%ED%9E%98%EC%B0%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C
nat_90d7da18c100,탑스동물재활의학센터,재활 특화,rehab_specialty,대구,달서구,대구 달서구 월배로 166 탑스빌딩 5층 탑스동물재활의학센터,0507-1374-7505,https://thetamc.co.kr,Y,yes,00:00–24:00,,재활|한방|내과|외과|영상의학과|고양이진료,https://search.naver.com/search.naver?query=%ED%83%91%EC%8A%A4%EB%8F%99%EB%AC%BC%EC%9E%AC%ED%99%9C%EC%9D%98%ED%95%99%EC%84%BC%ED%84%B0+%EB%8B%AC%EC%84%9C%EA%B5%AC,https://map.kakao.com/?q=%ED%83%91%EC%8A%A4%EB%8F%99%EB%AC%BC%EC%9E%AC%ED%99%9C%EC%9D%98%ED%95%99%EC%84%BC%ED%84%B0+%EB%8C%80%EA%B5%AC
nat_f3a4000a3940,웰케어 동물건강검진센터/동물한방재활센터,재활 특화,rehab_specialty,부산광역시,남구,부산광역시 남구 수영로 364 (대연동),051-711-7514,https://blog.naver.com/wellcare_amc,Y,no,09:00–19:00,,재활|한방,https://search.naver.com/search.naver?query=%EC%9B%B0%EC%BC%80%EC%96%B4+%EB%8F%99%EB%AC%BC%EA%B1%B4%EA%B0%95%EA%B2%80%EC%A7%84%EC%84%BC%ED%84%B0%2F%EB%8F%99%EB%AC%BC%ED%95%9C%EB%B0%A9%EC%9E%AC%ED%99%9C%EC%84%BC%ED%84%B0+%EB%82%A8%EA%B5%AC,https://map.kakao.com/?q=%EC%9B%B0%EC%BC%80%EC%96%B4+%EB%8F%99%EB%AC%BC%EA%B1%B4%EA%B0%95%EA%B2%80%EC%A7%84%EC%84%BC%ED%84%B0%2F%EB%8F%99%EB%AC%BC%ED%95%9C%EB%B0%A9%EC%9E%AC%ED%99%9C%EC%84%BC%ED%84%B0+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C
nat_338d14aa0e8a,사과나무한방재활동물병원,재활 특화,rehab_specialty,경기도,고양시,경기도 고양시 일산서구 일산로 539 (일산동),070-7542-4494,https://www.instagram.com/appletree.acu_rehab?igsh=MWZ4NDNvbmltenMwaw==,N,no,09:00–18:00,토 09:00–16:00 · 일 휴무,재활|한방,https://search.naver.com/search.naver?query=%EC%82%AC%EA%B3%BC%EB%82%98%EB%AC%B4%ED%95%9C%EB%B0%A9%EC%9E%AC%ED%99%9C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B3%A0%EC%96%91%EC%8B%9C,https://map.kakao.com/?q=%EC%82%AC%EA%B3%BC%EB%82%98%EB%AC%B4%ED%95%9C%EB%B0%A9%EC%9E%AC%ED%99%9C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_d47fd5164e0c,한걸음더 재활한방 동물병원,재활 특화,rehab_specialty,서울특별시,송파구,서울특별시 송파구 백제고분로 294 (석촌동),0507-1341-5009,http://www.onepawaway.co.kr,Y,no,10:00–19:00,토 10:00–19:00 · 일 휴무,재활|한방,https://search.naver.com/search.naver?query=%ED%95%9C%EA%B1%B8%EC%9D%8C%EB%8D%94+%EC%9E%AC%ED%99%9C%ED%95%9C%EB%B0%A9+%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%86%A1%ED%8C%8C%EA%B5%AC,https://map.kakao.com/?q=%ED%95%9C%EA%B1%B8%EC%9D%8C%EB%8D%94+%EC%9E%AC%ED%99%9C%ED%95%9C%EB%B0%A9+%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_0fce1597dbc7,VIP동물한방재활의학센터byDr신사경,재활 특화,rehab_specialty,서울특별시,강남구,서울특별시 강남구 삼성로133길 7 (청담동),02-6952-7524,http://pf.kakao.com/_llRVG/chat,N,no,10:00–19:00,토 10:00–19:00 · 일 10:00–19:00,재활|한방,https://search.naver.com/search.naver?query=VIP%EB%8F%99%EB%AC%BC%ED%95%9C%EB%B0%A9%EC%9E%AC%ED%99%9C%EC%9D%98%ED%95%99%EC%84%BC%ED%84%B0byDr%EC%8B%A0%EC%82%AC%EA%B2%BD+%EA%B0%95%EB%82%A8%EA%B5%AC,https://map.kakao.com/?q=VIP%EB%8F%99%EB%AC%BC%ED%95%9C%EB%B0%A9%EC%9E%AC%ED%99%9C%EC%9D%98%ED%95%99%EC%84%BC%ED%84%B0byDr%EC%8B%A0%EC%82%AC%EA%B2%BD+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_940a709f0173,위런한방재활동물병원,재활 특화,rehab_specialty,서울특별시,용산구,"서울특별시 용산구 한강대로 95 (한강로2가, 래미안용산 더 센트럴)",02-2138-3877,https://www.youtube.com/@werun2024,N,no,,토 10:00–19:00 · 일 휴무,재활|한방,https://search.naver.com/search.naver?query=%EC%9C%84%EB%9F%B0%ED%95%9C%EB%B0%A9%EC%9E%AC%ED%99%9C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9A%A9%EC%82%B0%EA%B5%AC,https://map.kakao.com/?q=%EC%9C%84%EB%9F%B0%ED%95%9C%EB%B0%A9%EC%9E%AC%ED%99%9C%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_da6c430d1227,한양한방동물병원,재활 특화,rehab_specialty,인천광역시,중구,인천광역시 중구 우현로35번길 3 (신포동),,,N,unknown,,,재활|한방,https://search.naver.com/search.naver?query=%ED%95%9C%EC%96%91%ED%95%9C%EB%B0%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A4%91%EA%B5%AC,https://map.kakao.com/?q=%ED%95%9C%EC%96%91%ED%95%9C%EB%B0%A9%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C
nat_917c9e7566a8,행복드림동물재활센터,재활 특화,rehab_specialty,강원,원주시,강원 원주시 천사로 23-15 1층,0507-1333-7587,,N,no,09:30–18:00,토 09:30–12:30 · 일 휴무,재활|한방|레이저,https://search.naver.com/search.naver?query=%ED%96%89%EB%B3%B5%EB%93%9C%EB%A6%BC%EB%8F%99%EB%AC%BC%EC%9E%AC%ED%99%9C%EC%84%BC%ED%84%B0%20%EA%B0%95%EC%9B%90,https://map.kakao.com/?q=%ED%96%89%EB%B3%B5%EB%93%9C%EB%A6%BC%EB%8F%99%EB%AC%BC%EC%9E%AC%ED%99%9C%EC%84%BC%ED%84%B0+%EA%B0%95%EC%9B%90
