id,name,care_level_ko,care_level,sido,sigungu,address,phone,homepage,has_homepage,hours_24h,weekday_hours,weekend_hours,departments,place_search_url,daum_map_url
nat_7608bd54da54,24시 더원동물메디컬센터,2차 의료센터,secondary,전북,익산시,전북 익산시 하나로12길 23 오투그란테,042-623-8461,http://www.theonethemall.co.kr/,Y,unknown,,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EB%8D%94%EC%9B%90%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EC%9D%B5%EC%82%B0%EC%8B%9C,https://map.kakao.com/?q=24%EC%8B%9C+%EB%8D%94%EC%9B%90%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EC%A0%84%EB%B6%81
nat_0a8d319ae5b1,24시 더클래스 동물메디컬센터,2차 의료센터,secondary,경기도,성남시,"경기도 성남시 분당구 성남대로 275 (정자동, 삼성아데나팰리스아파트)",0507-1448-7975,http://pf.kakao.com/_xlxfxcUxj,N,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EB%8D%94%ED%81%B4%EB%9E%98%EC%8A%A4+%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EC%84%B1%EB%82%A8%EC%8B%9C,https://map.kakao.com/?q=24%EC%8B%9C+%EB%8D%94%ED%81%B4%EB%9E%98%EC%8A%A4+%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_a38620334472,24시 더힐동물의료센터,2차 의료센터,secondary,서울특별시,용산구,서울특별시 용산구 독서당로 81-1 (한남동),02-792-8275,https://blog.naver.com/thehillvmc,Y,partial,09:00–21:00,토 00:00–24:00 · 일 00:00–24:00,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EB%8D%94%ED%9E%90%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EC%9A%A9%EC%82%B0%EA%B5%AC,https://map.kakao.com/?q=24%EC%8B%9C+%EB%8D%94%ED%9E%90%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_a801ec8a397e,24시 동탄 이음동물의료센터,2차 의료센터,secondary,경기도,화성시,경기도 화성시 동탄대로6길 15 (산척동),0507-1362-3513,http://www.eumamc.com/,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EB%8F%99%ED%83%84+%EC%9D%B4%EC%9D%8C%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%ED%99%94%EC%84%B1%EC%8B%9C,https://map.kakao.com/?q=24%EC%8B%9C+%EB%8F%99%ED%83%84+%EC%9D%B4%EC%9D%8C%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_006b0d582965,24시 동탄시티 동물의료센터,2차 의료센터,secondary,경기도,화성시,경기도 화성시 동탄지성로 126 (반송동),0507-1362-7533,https://www.dtctamc.com,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EB%8F%99%ED%83%84%EC%8B%9C%ED%8B%B0+%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%ED%99%94%EC%84%B1%EC%8B%9C,https://map.kakao.com/?q=24%EC%8B%9C+%EB%8F%99%ED%83%84%EC%8B%9C%ED%8B%B0+%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_194ab185b8f7,24시 로운동물의료센터,2차 의료센터,secondary,경상남도,통영시,"경상남도 통영시 원문로 52 (북신동, 광우화목맨션)",0507-1370-7594,https://blog.naver.com/rounamc1,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EB%A1%9C%EC%9A%B4%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%ED%86%B5%EC%98%81%EC%8B%9C,https://map.kakao.com/?q=24%EC%8B%9C+%EB%A1%9C%EC%9A%B4%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84
nat_ac8430d439c4,24시 루시드동물메디컬센터,2차 의료센터,secondary,서울특별시,강북구,서울특별시 강북구 월계로 3 (미아동),02-941-7900,https://blog.naver.com/lucidamc,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EB%A3%A8%EC%8B%9C%EB%93%9C%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EA%B0%95%EB%B6%81%EA%B5%AC,https://map.kakao.com/?q=24%EC%8B%9C+%EB%A3%A8%EC%8B%9C%EB%93%9C%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_41f40906e749,24시 리본동물의료센터,2차 의료센터,secondary,부산광역시,동래구,부산광역시 동래구 충렬대로 194 (명륜동),051-711-0006,http://rebornamc.com,Y,yes,,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EB%A6%AC%EB%B3%B8%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EB%8F%99%EB%9E%98%EA%B5%AC,https://map.kakao.com/?q=24%EC%8B%9C+%EB%A6%AC%EB%B3%B8%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C
nat_1ccb27a6be34,24시 마곡M동물의료센터,2차 의료센터,secondary,부산광역시,동래구,"부산광역시 동래구 쇠미로 153 (온천동, 동래 삼정그린코아 포레스트)",02-2662-7515,https://blog.naver.com/mgmamc21,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EB%A7%88%EA%B3%A1M%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EB%8F%99%EB%9E%98%EA%B5%AC,https://map.kakao.com/?q=24%EC%8B%9C+%EB%A7%88%EA%B3%A1M%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C
nat_5e680651bc87,24시 명 동물메디컬센터,2차 의료센터,secondary,서울특별시,구로구,"서울특별시 구로구 남부순환로 775 (개봉동, 개봉푸르지오)",02-2619-5102,https://blog.naver.com/petsong1472,Y,no,10:00–19:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EB%AA%85+%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EA%B5%AC%EB%A1%9C%EA%B5%AC,https://map.kakao.com/?q=24%EC%8B%9C+%EB%AA%85+%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_93b814a345a4,24시 모란동물메디컬센터,2차 의료센터,secondary,경기도,광주시,경기도 광주시 경충대로 1448 (쌍령동),031-765-1100,https://blog.naver.com/kimsh8774,Y,partial,00:00–24:00,토 00:00–24:00 · 일 00:00–24:00,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EB%AA%A8%EB%9E%80%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EA%B4%91%EC%A3%BC%EC%8B%9C,https://map.kakao.com/?q=24%EC%8B%9C+%EB%AA%A8%EB%9E%80%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_66151d244771,24시 범어동물의료센터,2차 의료센터,secondary,대구광역시,수성구,대구광역시 수성구 달구벌대로 2354-1 (수성동3가),053-716-7585,http://www.thebeamc.com/,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EB%B2%94%EC%96%B4%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EC%88%98%EC%84%B1%EA%B5%AC,https://map.kakao.com/?q=24%EC%8B%9C+%EB%B2%94%EC%96%B4%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EB%8C%80%EA%B5%AC%EA%B4%91%EC%97%AD%EC%8B%9C
nat_30fd77c5d993,24시 분당 리더스 동물의료원,2차 의료센터,secondary,경기도,성남시,경기도 성남시 분당구 성남대로 45 (구미동),0507-1346-8276,http://leadersamc.co.kr,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EB%B6%84%EB%8B%B9+%EB%A6%AC%EB%8D%94%EC%8A%A4+%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%9B%90+%EC%84%B1%EB%82%A8%EC%8B%9C,https://map.kakao.com/?q=24%EC%8B%9C+%EB%B6%84%EB%8B%B9+%EB%A6%AC%EB%8D%94%EC%8A%A4+%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_746ded5024a5,24시 성심 동물 메디컬 센터,2차 의료센터,secondary,대전광역시,유성구,대전광역시 유성구 계룡로 131 (봉명동),0507-1326-7566,http://sungsimamc.com/,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EC%84%B1%EC%8B%AC+%EB%8F%99%EB%AC%BC+%EB%A9%94%EB%94%94%EC%BB%AC+%EC%84%BC%ED%84%B0+%EC%9C%A0%EC%84%B1%EA%B5%AC,https://map.kakao.com/?q=24%EC%8B%9C+%EC%84%B1%EC%8B%AC+%EB%8F%99%EB%AC%BC+%EB%A9%94%EB%94%94%EC%BB%AC+%EC%84%BC%ED%84%B0+%EB%8C%80%EC%A0%84%EA%B4%91%EC%97%AD%EC%8B%9C
nat_20dc2bd9ff6a,24시 센텀동물메디컬센터 연산점,2차 의료센터,secondary,부산광역시,금정구,"부산광역시 금정구 금강로 184 (장전동, 온천 아이브)",051-711-8253,https://neuroamc.com,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EC%84%BC%ED%85%80%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EC%97%B0%EC%82%B0%EC%A0%90+%EA%B8%88%EC%A0%95%EA%B5%AC,https://map.kakao.com/?q=24%EC%8B%9C+%EC%84%BC%ED%85%80%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EC%97%B0%EC%82%B0%EC%A0%90+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C
nat_52099c84b892,24시 센트럴동물의료센터,2차 의료센터,secondary,경기도,시흥시,경기도 시흥시 정왕대로 174 (정왕동),031-432-2475,https://www.centralamc24.com,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EC%84%BC%ED%8A%B8%EB%9F%B4%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EC%8B%9C%ED%9D%A5%EC%8B%9C,https://map.kakao.com/?q=24%EC%8B%9C+%EC%84%BC%ED%8A%B8%EB%9F%B4%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_c4e823863088,24시 스마트 동물메디컬센터,2차 의료센터,secondary,서울특별시,은평구,서울특별시 은평구 은평로 93 (응암동),02-387-7582,https://blog.naver.com/eosksh,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EC%8A%A4%EB%A7%88%ED%8A%B8+%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EC%9D%80%ED%8F%89%EA%B5%AC,https://map.kakao.com/?q=24%EC%8B%9C+%EC%8A%A4%EB%A7%88%ED%8A%B8+%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_55a956b4f064,24시 스마트 동물의료센터,2차 의료센터,secondary,경기도,시흥시,경기도 시흥시 배곧3로 86 (배곧동),031-432-1224,http://www.24smartamc.com,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EC%8A%A4%EB%A7%88%ED%8A%B8+%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EC%8B%9C%ED%9D%A5%EC%8B%9C,https://map.kakao.com/?q=24%EC%8B%9C+%EC%8A%A4%EB%A7%88%ED%8A%B8+%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_737d40a65dab,24시 시유동물메디컬센터,2차 의료센터,secondary,서울특별시,용산구,서울특별시 용산구 이촌로64길 24 (이촌동),0507-1439-0179,https://blog.naver.com/seeu_amc,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EC%8B%9C%EC%9C%A0%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EC%9A%A9%EC%82%B0%EA%B5%AC,https://map.kakao.com/?q=24%EC%8B%9C+%EC%8B%9C%EC%9C%A0%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_592c2ae0a0f4,24시 신도림S동물의료센터,2차 의료센터,secondary,서울특별시,구로구,"서울특별시 구로구 경인로 619-3 (신도림동, 신도림3차푸르지오아파트)",02-6949-3575,https://blog.naver.com/ssah24,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EC%8B%A0%EB%8F%84%EB%A6%BCS%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EA%B5%AC%EB%A1%9C%EA%B5%AC,https://map.kakao.com/?q=24%EC%8B%9C+%EC%8B%A0%EB%8F%84%EB%A6%BCS%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_f9909e31dcf2,24시 아이 동물메디컬센터,2차 의료센터,secondary,경기도,부천시,경기도 부천시 오정구 소사로 779 (원종동),0507-1423-5262,https://blog.naver.com/bbamc5262,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EC%95%84%EC%9D%B4+%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EB%B6%80%EC%B2%9C%EC%8B%9C,https://map.kakao.com/?q=24%EC%8B%9C+%EC%95%84%EC%9D%B4+%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_1df518ce3ee1,24시 알파동물메디컬센터,2차 의료센터,secondary,전라남도,목포시,전라남도 목포시 산정로 274 (산정동),053-572-7585,https://blog.naver.com/alphaamc,Y,unknown,,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EC%95%8C%ED%8C%8C%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EB%AA%A9%ED%8F%AC%EC%8B%9C,https://map.kakao.com/?q=24%EC%8B%9C+%EC%95%8C%ED%8C%8C%EB%8F%99%EB%AC%BC%EB%A9%94%EB%94%94%EC%BB%AC%EC%84%BC%ED%84%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84
nat_1a5a7d731b8d,24시 양주 힐 동물의료센터,2차 의료센터,secondary,경기도,양주시,경기도 양주시 옥정동로7길 30 (옥정동),0507-1365-8306,https://blog.naver.com/24healamc,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EC%96%91%EC%A3%BC+%ED%9E%90+%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EC%96%91%EC%A3%BC%EC%8B%9C,https://map.kakao.com/?q=24%EC%8B%9C+%EC%96%91%EC%A3%BC+%ED%9E%90+%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_687675549d45,24시 연산동물의료센터,2차 의료센터,secondary,강원,태백시,강원 태백시 황지로 9 2주공후문,051-791-0175,https://blog.naver.com/ysamc24,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EC%97%B0%EC%82%B0%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%ED%83%9C%EB%B0%B1%EC%8B%9C,https://map.kakao.com/?q=24%EC%8B%9C+%EC%97%B0%EC%82%B0%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EA%B0%95%EC%9B%90
nat_a7f6cd2958b7,24시 예담동물의료센터,2차 의료센터,secondary,서울특별시,은평구,서울특별시 은평구 연서로 122-2 (역촌동),0507-1354-7519,https://blog.naver.com/24yedamamc,Y,yes,00:00–24:00,,내과|외과|영상|응급,https://search.naver.com/search.naver?query=24%EC%8B%9C+%EC%98%88%EB%8B%B4%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EC%9D%80%ED%8F%89%EA%B5%AC,https://map.kakao.com/?q=24%EC%8B%9C+%EC%98%88%EB%8B%B4%EB%8F%99%EB%AC%BC%EC%9D%98%EB%A3%8C%EC%84%BC%ED%84%B0+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
