id,name,care_level_ko,care_level,sido,sigungu,address,phone,homepage,has_homepage,hours_24h,weekday_hours,weekend_hours,departments,place_search_url,daum_map_url
nat_151815dbd7cd,레알피부전문동물병원,일반 동네병원,neighborhood,부산광역시,동래구,부산광역시 동래구 반송로 243 (안락동),0507-1446-8275,https://www.instagram.com/realanimalclinic,N,no,10:00–19:00,토 10:00–17:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%A0%88%EC%95%8C%ED%94%BC%EB%B6%80%EC%A0%84%EB%AC%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EB%A0%88%EC%95%8C%ED%94%BC%EB%B6%80%EC%A0%84%EB%AC%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C
nat_9470d6a3873a,레오동물병원,일반 동네병원,neighborhood,경기도,수원시,경기도 수원시 장안구 정자천로 187 (정자동),031-253-4313,,N,no,09:30–20:00,토 09:30–19:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%A0%88%EC%98%A4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EB%A0%88%EC%98%A4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_df89e121af93,레오동물병원,일반 동네병원,neighborhood,경기도,김포시,경기도 김포시 고촌읍 김포대로 348,0507-1318-7942,https://youtube.com/@leovet1004,N,no,10:00–19:00,토 10:00–17:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%A0%88%EC%98%A4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EB%A0%88%EC%98%A4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_ab47a1edb5ec,레이동물병원,일반 동네병원,neighborhood,경기도,수원시,"경기도 수원시 장안구 송정로168번길 20 (조원동, 유림센스빌)",031-245-7707,,N,no,10:00–19:30,토 10:00–19:30 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%A0%88%EC%9D%B4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EB%A0%88%EC%9D%B4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_9aa4a6f8d38e,레이크동물병원,일반 동네병원,neighborhood,경기도,용인시,경기도 용인시 기흥구 평촌1로8번길 11-4 (동백동),031-8005-7507,,N,no,10:00–20:00,토 10:00–17:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%A0%88%EC%9D%B4%ED%81%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90%20%ED%8F%89%EC%B4%8C1%EB%A1%9C8%EB%B2%88%EA%B8%B8,https://map.kakao.com/?q=%EB%A0%88%EC%9D%B4%ED%81%AC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_d2228de34143,레인보우동물병원,일반 동네병원,neighborhood,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 서성일로 1024,042-636-1424,https://blog.naver.com/name1424,Y,no,,토 09:30–14:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%A0%88%EC%9D%B8%EB%B3%B4%EC%9A%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%9C%EC%A3%BC%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84,https://map.kakao.com/?q=%EB%A0%88%EC%9D%B8%EB%B3%B4%EC%9A%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%9C%EC%A3%BC%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84
nat_be7ff0818cbf,로뎀동물병원,일반 동네병원,neighborhood,경기도,파주시,경기도 파주시 문산읍 방촌로 1692,031-952-7576,,N,no,10:00–20:00,토 10:00–18:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%A1%9C%EB%8E%80%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EB%A1%9C%EB%8E%80%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_21e172c68adf,로뎀동물병원,일반 동네병원,neighborhood,경기도,부천시,"경기도 부천시 원미구 원미로 117 (원미동, 유림연립)",032-611-8976,,N,no,10:30–18:00,토 10:30–16:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%A1%9C%EB%8E%80%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EB%A1%9C%EB%8E%80%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_6aedae89c95f,로로 동물병원,일반 동네병원,neighborhood,경기도,김포시,"경기도 김포시 김포한강2로 103 (장기동, 초당마을 우남 퍼스트빌)",031-988-8916,,N,no,10:00–19:00,토 10:00–18:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%A1%9C%EB%A1%9C+%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EB%A1%9C%EB%A1%9C+%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_55909f83a872,로얄동물병원,일반 동네병원,neighborhood,경상남도,거창군,경상남도 거창군 거창읍 강남로1길 78-10,031-857-7570,https://www.instagram.com/royalanimalclinic/,N,no,09:30–19:00,토 09:30–18:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%A1%9C%EC%96%84%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84,https://map.kakao.com/?q=%EB%A1%9C%EC%96%84%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84
nat_bfe6bbc65aee,로얄동물병원,일반 동네병원,neighborhood,충청남도,서산시,충청남도 서산시 안견로 256 (동문동),041-667-7537,http://www.041-667-7537.kti114.net/,Y,no,09:00–19:00,토 09:00–17:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%A1%9C%EC%96%84%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%B6%A9%EC%B2%AD%EB%82%A8%EB%8F%84,https://map.kakao.com/?q=%EB%A1%9C%EC%96%84%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%B6%A9%EC%B2%AD%EB%82%A8%EB%8F%84
nat_91ca15c9a4aa,로얄동물병원,일반 동네병원,neighborhood,대구광역시,수성구,대구광역시 수성구 들안로 412 (범어동),0507-1436-7275,,N,no,10:00–19:00,토 10:00–17:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%A1%9C%EC%96%84%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%8C%80%EA%B5%AC%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EB%A1%9C%EC%96%84%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%8C%80%EA%B5%AC%EA%B4%91%EC%97%AD%EC%8B%9C
nat_1e755eb91b9e,로얄펫동물병원,일반 동네병원,neighborhood,경기도,의정부시,경기도 의정부시 신흥로 171 (의정부동),031-879-4478,,N,no,09:00–19:00,토 09:00–18:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%A1%9C%EC%96%84%ED%8E%AB%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EB%A1%9C%EC%96%84%ED%8E%AB%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_4eb3eaa9ae9b,로엘동물병원,일반 동네병원,neighborhood,서울특별시,광진구,서울특별시 광진구 뚝섬로 622-1 (자양동),02-457-8575,,N,no,09:30–21:00,일 11:30–20:00,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%A1%9C%EC%97%98%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%EB%A1%9C%EC%97%98%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_cdbd66040827,로이동물병원,일반 동네병원,neighborhood,서울특별시,성북구,서울특별시 성북구 아리랑로 27-26 (동소문동7가),02-927-7878,,N,no,,토 10:00–18:30 · 일 10:00–16:30,일반진료|예방접종|내과|외과(일반)|피부과|심장,https://search.naver.com/search.naver?query=%EB%A1%9C%EC%9D%B4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%EB%A1%9C%EC%9D%B4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_f3e26c7e3b2b,로하동물병원,일반 동네병원,neighborhood,광주광역시,서구,광주광역시 서구 상무민주로76번길 8-1 (쌍촌동),062-371-7512,,N,no,10:00–19:00,토 10:00–17:00,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%A1%9C%ED%95%98%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B4%91%EC%A3%BC%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EB%A1%9C%ED%95%98%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B4%91%EC%A3%BC%EA%B4%91%EC%97%AD%EC%8B%9C
nat_09a96d8b4d25,로하스동물병원,일반 동네병원,neighborhood,충청남도,당진시,충청남도 당진시 시청1로 79 (읍내동),0507-1411-7509,https://blog.naver.com/shrimp31,Y,no,,토 10:00–15:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%A1%9C%ED%95%98%EC%8A%A4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%B6%A9%EC%B2%AD%EB%82%A8%EB%8F%84,https://map.kakao.com/?q=%EB%A1%9C%ED%95%98%EC%8A%A4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%B6%A9%EC%B2%AD%EB%82%A8%EB%8F%84
nat_2b7b9b366c75,로하스동물병원,일반 동네병원,neighborhood,경기도,남양주시,경기도 남양주시 와부읍 월문천로 33,031-577-7606,,N,no,10:30–20:00,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%A1%9C%ED%95%98%EC%8A%A4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EB%A1%9C%ED%95%98%EC%8A%A4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_d00784425f8b,롯데동물병원,일반 동네병원,neighborhood,서울특별시,노원구,서울특별시 노원구 동일로 1279 (중계동),02-973-5959,,N,no,10:00–21:00,토 10:00–21:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%A1%AF%EB%8D%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%EB%A1%AF%EB%8D%B0%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_8bdc402854aa,루아동물병원,일반 동네병원,neighborhood,경기도,화성시,경기도 화성시 향남읍 상신하길로298번길 7-21,031-352-0002,https://blog.naver.com/luaah,Y,no,10:00–20:00,토 10:00–19:00 · 일 10:00–18:00,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%A3%A8%EC%95%84%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EB%A3%A8%EC%95%84%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_a3b2f05a4588,루원하이동물병원,일반 동네병원,neighborhood,인천광역시,서구,인천광역시 서구 염곡로 468 (가정동),032-564-8275,https://blog.naver.com/hi-animal1004,Y,no,,,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%A3%A8%EC%9B%90%ED%95%98%EC%9D%B4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EB%A3%A8%EC%9B%90%ED%95%98%EC%9D%B4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C
nat_5640c0ce2aad,루이스 24시 동물병원,일반 동네병원,neighborhood,인천광역시,남동구,인천광역시 남동구 백범로 232-1 (만수동),0507-1321-1237,,N,no,10:00–20:00,토 10:00–20:00 · 일 10:00–20:00,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%A3%A8%EC%9D%B4%EC%8A%A4+24%EC%8B%9C+%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EB%A3%A8%EC%9D%B4%EC%8A%A4+24%EC%8B%9C+%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C
nat_abde4d745b54,리더스동물병원,일반 동네병원,neighborhood,서울특별시,양천구,서울특별시 양천구 신목로 80 (신정동),02-2652-5475,http://blog.naver.com/hopark96,Y,no,09:00–22:00,토 09:00–22:00 · 일 10:00–19:00,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%A6%AC%EB%8D%94%EC%8A%A4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%EB%A6%AC%EB%8D%94%EC%8A%A4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
nat_b1b9b05d1596,리더스동물병원,일반 동네병원,neighborhood,대구광역시,남구,대구광역시 남구 대명로14길 121 (대명동),053-629-0075,,N,no,09:30–19:00,토 09:00–17:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%A6%AC%EB%8D%94%EC%8A%A4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%8C%80%EA%B5%AC%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EB%A6%AC%EB%8D%94%EC%8A%A4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%8C%80%EA%B5%AC%EA%B4%91%EC%97%AD%EC%8B%9C
nat_369e3eb2a5ee,리더스동물병원,일반 동네병원,neighborhood,부산광역시,해운대구,부산광역시 해운대구 해운대로 814 (좌동),051-701-7588,,N,no,10:00–18:20,토 10:00–15:20 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%A6%AC%EB%8D%94%EC%8A%A4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EB%A6%AC%EB%8D%94%EC%8A%A4%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C
nat_198093cfd493,리라동물병원,일반 동네병원,neighborhood,전북특별자치도,진안군,전북특별자치도 진안군 부귀면 귀상로 792-25,032-710-5015,https://blog.naver.com/lilaamc,Y,no,10:00–19:00,토 10:00–16:00 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%A6%AC%EB%9D%BC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%B6%81%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84,https://map.kakao.com/?q=%EB%A6%AC%EB%9D%BC%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%A0%84%EB%B6%81%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84
nat_94fddd11acec,리버풀동물병원,일반 동네병원,neighborhood,경기도,파주시,경기도 파주시 중앙로 255 (금촌동),031-945-7297,http://www.riverfull.ksphome.com/,Y,no,09:30–18:30,토 09:30–18:30 · 일 09:30–18:30,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%A6%AC%EB%B2%84%ED%92%80%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84,https://map.kakao.com/?q=%EB%A6%AC%EB%B2%84%ED%92%80%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EA%B2%BD%EA%B8%B0%EB%8F%84
nat_89ae6f271535,리본동물병원,일반 동네병원,neighborhood,대전광역시,서구,대전광역시 서구 계룡로 383-29 (갈마동),042-489-8275,https://www.instagram.com/reborn.a.h,N,no,10:00–19:00,토 10:00–19:00 · 일 10:00–19:00,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%A6%AC%EB%B3%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%8C%80%EC%A0%84%EA%B4%91%EC%97%AD%EC%8B%9C,https://map.kakao.com/?q=%EB%A6%AC%EB%B3%B8%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EB%8C%80%EC%A0%84%EA%B4%91%EC%97%AD%EC%8B%9C
nat_08eae5f58280,리센츠스타동물병원,일반 동네병원,neighborhood,서울특별시,송파구,서울특별시 송파구 올림픽로 145 (잠실동),02-419-1010,https://blog.naver.com/ricenzstar,Y,no,10:00–18:30,토 10:00–16:30 · 일 휴무,일반진료|예방접종,https://search.naver.com/search.naver?query=%EB%A6%AC%EC%84%BC%EC%B8%A0%EC%8A%A4%ED%83%80%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C,https://map.kakao.com/?q=%EB%A6%AC%EC%84%BC%EC%B8%A0%EC%8A%A4%ED%83%80%EB%8F%99%EB%AC%BC%EB%B3%91%EC%9B%90+%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C
